TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C5,C6,C13,C14,D1,D3,D4,D10,D15,M4,M5,M6,id_01,id_02,id_05,id_06,id_11,id_15,id_16,id_28,id_29,id_30,id_31,id_33,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,has_identity,card1,is_synthetic,attack_id,variant_id
3155253,1,3611261,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3155253,1,3611360,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3155253,1,3611459,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3155253,1,3611558,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3155253,1,3611657,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3155253,1,3611756,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3155253,1,3611855,375.0,C,399.0,150.0,american express,185.0,credit,469.0,87.0,,frontiernet.net,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,75761.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Windows 10,firefox 57.0,1920x1200,T,F,T,F,desktop,Windows,True,17860,True,ATO-001,ATO-V2
3540095,1,14606624,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14606722,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14606821,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14606920,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14607019,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14607118,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14607217,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14607316,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3540095,1,14607415,130.44700000000003,W,555.0,185.0,visa,138.0,debit,,,,frontier.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M0,,,-5.0,155174.0,0.0,-13.0,100.0,Found,Found,Found,Found,,chrome 57.0,,F,F,T,F,desktop,,True,14938,True,ATO-001,ATO-V2
3186632,1,4545852,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4545950,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546049,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546148,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546247,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546346,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546445,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546544,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3186632,1,4546643,376.20000000000005,S,543.0,150.0,mastercard,224.0,debit,325.0,87.0,,outlook.es,yahoo.com,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,0.0,137153.0,0.0,0.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for desktop,1366x768,T,T,T,T,desktop,Trident/7.0,True,10429,True,ATO-001,ATO-V2
3529493,1,14316436,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14316534,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14316633,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14316732,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14316831,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14316930,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14317029,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14317128,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3529493,1,14317227,400.0,W,399.0,150.0,american express,236.0,credit,184.0,87.0,,gmail,anonymous.com,1.0,2.0,0.0,0.0,2.0,1.0,356.0,,,,,,,,-5.0,4516.0,0.0,0.0,100.0,New,NotFound,New,NotFound,Mac OS X 10_12_6,safari 11.0,2560x1600,T,F,F,T,desktop,MacOS,True,17904,True,ATO-001,ATO-V2
3311400,1,8020344,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8020442,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8020541,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8020640,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8020739,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8020838,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8020937,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8021036,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3311400,1,8021135,475.0,C,399.0,150.0,american express,188.0,credit,299.0,87.0,,netzero.com,aol.com,4.0,4.0,0.0,5.0,6.0,3.0,441.0,,72.0,,0.0,,,,-5.0,213364.0,0.0,-1.0,100.0,New,NotFound,New,NotFound,iOS 11.2.5,mobile safari generic,2048x1536,T,F,T,F,mobile,iOS Device,True,9664,True,ATO-001,ATO-V2
3543137,1,14689689,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14689787,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14689886,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14689985,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14690084,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14690183,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14690282,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14690381,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3543137,1,14690480,191.175,H,555.0,150.0,visa,226.0,debit,433.0,87.0,23.0,rocketmail.com,,2.0,2.0,2.0,2.0,15.0,2.0,197.0,17.0,196.0,196.0,196.0,,,F,,,,,,,,,,,,,,,,,,,False,5741,True,ATO-001,ATO-V2
3033143,1,1106152,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106250,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106349,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106448,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106547,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106646,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106745,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106844,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3033143,1,1106943,300.0,C,253.0,150.0,visa,141.0,credit,315.0,87.0,,yahoo.es,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,5635.0,0.0,-6.0,100.0,Found,Found,Found,Found,Windows 10,chrome 63.0,1920x1080,T,F,T,F,desktop,Windows,True,2754,True,ATO-001,ATO-V2
3468672,1,12518672,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12518770,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12518869,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12518968,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12519067,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12519166,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12519265,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12519364,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3468672,1,12519463,614.5916666666667,C,583.0,150.0,visa,226.0,credit,315.0,87.0,,live.com.mx,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,472.0,M0,F,T,,,,,,,,,,,,,,,,,,,False,8757,True,ATO-001,ATO-V2
3573450,1,15698485,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15698583,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15698682,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15698781,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15698880,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15698979,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15699078,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15699177,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
3573450,1,15699276,264.4635714285714,C,555.0,150.0,mastercard,224.0,debit,472.0,87.0,11.0,yahoo.es,,2.0,3.0,0.0,3.0,50.0,2.0,596.0,27.0,596.0,280.0,596.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,6958,True,ATO-001,ATO-V2
